140.5,1265,1419473,15363,14098,7025,48,-326,-407,6340,19626628,386428,168128,20181184,0.76,0.78,671,804,15,27195,-148,6482595,0.42,312,116,0,2618,196,0.1,264
139,2420,1421893,9565,7145,5354,958,-669,-207,5436,19631982,387386,167252,20186620,0.76,0.78,329,589,13,26922,-273,6482595,0.42,343,181,12,2768,150,0.1,212
136,-2308,1419585,9965,12273,-3862,400,525,97,-2840,19628121,387786,167874,20183781,0.76,0.78,717,355,14,27270,348,6482595,0.42,253,272,2,2747,-21,0.1,31
137,-10625,1408960,7915,18540,-14202,367,936,480,-12419,19613425,388153,169290,20170868,0.76,0.78,1630,302,16,28582,1312,6482595,0.44,252,1007,0,1992,-755,0.07,93
134,-340,1408620,21473,21813,-3414,629,-274,-173,-3232,19612731,388782,168843,20170356,0.76,0.78,523,356,13,28736,154,6482595,0.44,581,202,0,2371,379,0.08,41
134,-4768,1403852,21606,26374,-19128,437,-216,334,-18573,19593603,389219,168961,20151783,0.76,0.78,1258,357,10,29627,891,6482595,0.46,549,434,0,2486,115,0.08,208
135.5,-2021,1401831,16599,18620,-14380,796,1236,798,-11550,19582325,390015,170995,20143335,0.76,0.78,709,786,3,29547,-80,6482595,0.46,365,631,0,2220,-266,0.08,176
138.5,2943,1404774,17119,14176,7401,338,-835,-172,6732,19599337,390353,169988,20159678,0.76,0.78,255,499,10,29293,-254,6482595,0.45,533,57,0,2696,476,0.09,73
139.5,11017,1415791,23618,12601,12378,487,-940,-501,11424,19616066,390840,168547,20175453,0.76,0.78,196,2014,9,27466,-1827,6482595,0.42,1587,118,2,4163,1467,0.15,92
134.5,4524,1420315,23493,18969,6334,257,-515,-979,5097,19626946,391097,167053,20185096,0.76,0.78,381,796,4,27047,-419,6482595,0.42,626,153,0,4636,473,0.17,385
136.5,-10715,1409600,10043,20758,-15416,520,-229,-629,-15754,19622631,391617,166195,20180443,0.76,0.78,1802,506,18,28325,1278,6482595,0.44,259,990,0,3905,-731,0.14,239
134,2864,1412464,16863,13999,-1733,278,726,3462,2733,19626217,391895,170383,20188495,0.76,0.78,604,2325,1,26603,-1722,6482595,0.41,1200,517,0,4588,683,0.17,121
134,-7457,1405007,9356,16813,-13270,195,1109,1325,-10641,19613058,392090,172817,20177965,0.76,0.78,1408,157,2,27852,1249,6482595,0.43,214,857,0,3945,-643,0.14,171
133,-2792,1402215,16968,19760,-530,-554,162,203,-719,19612556,391536,173182,20177274,0.76,0.78,1800,812,7,28833,981,6482595,0.44,745,626,0,4064,119,0.14,359
129,-2872,1399343,15028,17900,-8121,214,14,-12,-7905,19604650,391750,173184,20169584,0.76,0.78,1233,449,0,29617,784,6482595,0.46,540,444,0,4160,96,0.14,137
130.5,-13338,1386005,20542,33880,-7136,-825,519,801,-6641,19601539,390925,174504,20166968,0.76,0.78,4504,1140,16,32965,3348,6482595,0.51,864,953,0,4071,-89,0.12,2237
128.5,7769,1393774,38425,30656,22282,-26,-2377,-2054,17825,19626928,390899,170073,20187900,0.76,0.78,1252,3229,7,30981,-1984,6482595,0.48,1510,382,0,5199,1128,0.17,665
128,-4070,1389704,16940,21010,-10024,754,-230,662,-8838,19617237,391653,170505,20179395,0.76,0.78,1583,1362,6,31196,215,6482595,0.48,574,1210,0,4563,-636,0.15,398
126,-2900,1386804,16312,19212,1871,-209,147,224,2033,19612358,391444,170876,20174678,0.76,0.78,1247,848,15,31580,384,6482595,0.49,442,417,0,4588,25,0.15,261
124,-4346,1382458,17356,21702,-4308,-1518,256,40,-5530,19629992,389926,171172,20191090,0.76,0.78,2784,1170,23,33171,1591,6482595,0.51,439,361,1,4665,77,0.14,299
126,2079,1384537,17005,14926,1710,-299,-196,47,1262,19640657,389627,171023,20201307,0.76,0.78,1737,989,16,33903,732,6482595,0.52,819,503,1,4980,315,0.15,393
125,4361,1388898,25845,21484,7399,-100,-1296,-432,5571,19651416,389527,169295,20210238,0.76,0.78,1161,1534,8,33522,-381,6482595,0.52,762,167,0,5575,595,0.17,191
126,-1624,1387274,16670,18294,-4753,-38,-174,-766,-5731,19647077,389489,168355,20204921,0.76,0.78,2097,793,15,34811,1289,6482595,0.54,334,335,0,5574,-1,0.16,104
121,-1523,1385751,20780,22303,-4537,-591,811,225,-4092,19646730,388898,169391,20205019,0.76,0.78,692,664,19,34820,9,6482595,0.54,331,1183,0,4722,-852,0.14,223
115,-4363,1381388,21832,26195,-13678,-335,-1097,-193,-15303,19634897,388563,168101,20191561,0.76,0.78,1885,1227,36,35442,622,6482595,0.55,465,573,0,4614,-108,0.13,565
123.5,3012,1384400,47928,44916,2568,5,222,-1502,1293,19641233,388568,166821,20196622,0.76,0.78,4674,5086,59,34971,-471,6482595,0.54,20,631,0,4003,-611,0.11,0
122.5,23542,1407942,49818,26276,20934,1269,-1442,-1056,19705,19667421,389837,164323,20221581,0.76,0.78,1938,8820,36,28053,-6918,6482595,0.43,2345,709,0,5639,1636,0.2,1000
124,339,1408281,29139,28800,-10699,849,-69,-672,-10591,19656077,390686,163582,20210345,0.76,0.78,779,1835,10,26987,-1066,6482595,0.42,303,586,0,5356,-283,0.2,356
125,1591,1409872,24737,23146,-2343,251,80,-689,-2701,19653857,390937,162973,20207767,0.76,0.78,450,1755,1,25681,-1306,6482595,0.4,855,302,0,5909,553,0.23,591
129,1235,1411107,22270,21035,-666,-220,229,-709,-1366,19650744,390717,162493,20203954,0.76,0.78,688,1333,15,25021,-660,6482595,0.39,289,385,2,5811,-98,0.23,231
124,8224,1419331,33072,24848,9274,-386,-685,-2186,6017,19660971,390331,159622,20210924,0.76,0.78,154,1280,24,23871,-1150,6482595,0.37,1993,169,0,7635,1824,0.32,384
125.5,-8912,1410419,16805,25717,-9944,-14,192,-1782,-11548,19653335,390317,158031,20201683,0.76,0.78,1727,340,43,25215,1344,6482595,0.39,50,1870,1,5814,-1821,0.23,0
127,2463,1412882,18053,15590,5746,1054,271,-424,6647,19662531,391371,157878,20211780,0.76,0.78,662,1103,26,24748,-467,6482595,0.38,767,135,1,6445,631,0.26,620
125,2083,1414965,9953,7870,7013,54,-358,-1604,5105,19659791,391425,155916,20207132,0.76,0.78,515,840,25,24398,-350,6482595,0.38,327,187,0,6585,140,0.27,298
122.5,-2957,1412008,8040,10997,-29,-286,10,-987,-1292,19675240,391139,154939,20221318,0.76,0.78,668,398,17,24651,253,6482595,0.38,8,353,0,6240,-345,0.25,12
123,-3260,1408748,8207,11467,-1545,25,-137,271,-1386,19671951,391164,155073,20218188,0.76,0.78,1505,352,37,25767,1116,6482595,0.4,50,268,0,6022,-218,0.23,72
129,389,1409137,9179,8790,-1840,-139,55,-600,-2524,19675047,391025,154528,20220600,0.76,0.78,180,532,19,25396,-371,6482595,0.39,198,87,0,6133,111,0.24,61
125,23343,1432480,36422,13079,34832,291,-290,689,35522,19710209,391316,154927,20256452,0.76,0.78,1154,3995,14,22541,-2855,6482595,0.35,885,207,5,6806,673,0.3,185
127.5,-9365,1423115,10032,19397,-10676,-443,464,1045,-9610,19699533,390873,156436,20246842,0.76,0.78,1638,133,6,24040,1499,6482595,0.37,0,608,0,6198,-608,0.26,0
127.5,3807,1426922,9921,6114,5180,-293,-25,391,5253,19704713,390580,156802,20252095,0.76,0.78,574,1152,3,23459,-581,6482595,0.36,447,426,0,6219,21,0.27,228
126,-1785,1425137,6947,8732,1496,415,348,-207,2052,19703831,390995,156943,20251769,0.76,0.78,871,762,20,23548,89,6482595,0.36,94,144,0,6169,-50,0.26,134
129.5,-4363,1420774,11164,15527,-3397,37,114,787,-2459,19698821,391032,157844,20247697,0.76,0.78,968,326,1,24189,641,6482595,0.37,14,333,1,5849,-320,0.24,67
131,14906,1435680,27896,12990,20665,630,102,153,21550,19719476,391662,158099,20269237,0.76,0.78,206,2367,10,22018,-2171,6482595,0.34,1432,45,0,7236,1387,0.33,173
131.5,3416,1439096,30289,26873,18619,290,304,196,19409,19738037,391952,158599,20288588,0.76,0.78,448,1780,20,20666,-1352,6482595,0.32,312,230,0,7318,82,0.35,110
129.5,1032,1440128,15434,14402,7206,-1854,346,213,5911,19745243,390098,159158,20294499,0.76,0.78,262,363,55,20510,-156,6482595,0.32,52,277,1,7092,-226,0.35,38
129,-2917,1437211,12699,15616,-1124,-85,512,-413,-1110,19744119,390013,159257,20293389,0.76,0.78,764,213,18,21043,533,6482595,0.32,87,448,0,6731,-361,0.32,41
124.5,-1111,1436100,10348,11459,1487,-313,506,-244,1436,19741910,389700,159519,20291129,0.76,0.78,318,115,19,21227,184,6482595,0.33,79,216,0,6594,-137,0.31,111
127,-17038,1419062,6066,23104,-21084,0,676,61,-20347,19724211,389700,160256,20274167,0.76,0.78,2763,293,3,23694,2467,6482595,0.37,550,919,1,6224,-370,0.26,55
127,6075,1425137,24743,18668,6651,545,-552,-791,5853,19727289,390245,158913,20276447,0.76,0.78,171,1833,17,22015,-1679,6482595,0.34,753,439,0,6538,314,0.3,913
130,-394,1424743,9506,9900,654,202,-332,413,937,19732510,390447,158994,20281951,0.76,0.78,497,340,0,22172,157,6482595,0.34,114,397,0,6255,-283,0.28,163
133.5,18214,1442957,35910,17696,19362,1124,-1233,102,19355,19751738,260822,157863,20170423,0.76,0.78,111,2348,4,19931,-2241,6482595,0.31,1074,120,0,7209,954,0.36,1203
132,14854,1457811,31415,16561,18966,295,-399,-166,18696,19768283,261117,157298,20186698,0.76,0.78,280,1605,10,18596,-1335,6482595,0.29,897,217,2,7887,678,0.42,173
132.5,-1107,1456704,12078,13185,-715,216,273,-2,-228,19767427,261333,157569,20186329,0.76,0.78,452,117,0,18931,335,6482595,0.29,71,407,0,7551,-336,0.4,5
133,188,1456892,19254,19066,-1601,-427,66,-35,-1997,19765840,260906,157600,20184346,0.76,0.78,358,359,4,18926,-5,6482595,0.29,64,408,3,7204,-347,0.38,380
135,-270,1456622,27297,27567,2733,802,-74,93,3554,19773854,261708,157619,20193181,0.76,0.78,826,662,3,19087,161,6482595,0.29,211,178,11,7226,22,0.38,213
136,8052,1464674,22786,14734,20709,200,-194,-210,20505,19795643,261908,157215,20214766,0.76,0.78,185,1460,8,17804,-1283,6482595,0.27,416,56,0,7586,360,0.43,133
138.5,5093,1469767,17269,12176,13850,420,57,-55,14272,19809464,262328,157217,20229009,0.76,0.78,117,1104,137,16680,-1124,6482595,0.26,326,205,0,7707,121,0.46,91
137.5,2151,1471918,24040,21889,10521,1313,60,440,12334,19819983,263641,157717,20241341,0.76,0.78,942,667,7,16948,268,6482595,0.26,438,341,0,7804,97,0.46,119
136.5,-2843,1469075,15504,18347,7895,76,144,754,8869,19827953,263717,158615,20250285,0.76,0.78,665,269,3,17341,393,6482595,0.27,71,340,1,7534,-270,0.43,144
140,-2535,1466540,7805,10340,-5158,-191,283,100,-4966,19820241,263527,158998,20242766,0.76,0.78,611,98,1,17853,512,6482595,0.28,19,112,3,7438,-96,0.42,242
137.5,9048,1475588,26532,17484,23068,756,145,650,24619,19843338,264283,159793,20267414,0.77,0.78,2485,2061,1,18276,423,6482595,0.28,573,1049,0,6962,-476,0.38,863
138,-6511,1469077,10315,16826,-2341,309,167,637,-1228,19841024,264592,160597,20266213,0.77,0.78,1599,488,3,19384,1108,6482595,0.3,123,840,0,6245,-717,0.32,153
139,883,1469960,14804,13921,8562,895,-1,-222,9234,19853543,265487,160374,20279404,0.77,0.78,262,667,2,18977,-407,6482595,0.29,200,103,0,6342,97,0.33,125
138.5,3278,1473238,18979,15701,14143,646,-47,-331,14411,19868611,266133,159996,20294740,0.77,0.78,1224,621,1,19579,602,6482595,0.3,292,22,0,6612,270,0.34,56
137.5,1469,1474707,10516,9047,8802,-32,-141,-33,8596,19882125,266101,159822,20308048,0.77,0.78,271,709,2,19139,-440,6482595,0.3,146,63,4,6691,79,0.35,101
140,-73,1474634,8330,8403,2677,190,-116,-221,2530,19884502,266291,159485,20310278,0.77,0.78,130,229,0,19040,-99,6482595,0.29,36,223,0,6504,-187,0.34,22
140,7590,1482224,21572,13982,17978,-142,-238,-199,17399,19904714,266149,159048,20329911,0.77,0.78,207,1672,4,17571,-1469,6482595,0.27,218,60,0,6662,158,0.38,59
139,1867,1484091,13998,12131,9629,45,-553,-10,9111,19914881,266194,158485,20339560,0.77,0.78,141,476,6,17230,-341,6482595,0.27,161,140,1,6682,20,0.39,35
138,-1628,1482463,10912,12540,5989,9,-47,15,5966,19922547,266203,158453,20347203,0.77,0.78,462,290,268,17134,-96,6482595,0.26,59,193,0,6548,-134,0.38,75
136.5,-5206,1477257,8058,13264,-2310,74,348,390,-1498,19917977,266277,159191,20343445,0.77,0.78,587,70,14,17637,503,6482595,0.27,20,237,2,6329,-219,0.36,55
136.5,-2886,1474371,7324,10210,-2308,121,212,-14,-1989,19915669,266398,159389,20341456,0.77,0.78,596,290,3,17940,303,6482595,0.28,53,205,0,6177,-152,0.34,46
137.5,-2092,1472279,10017,12109,45,126,-9,254,416,19916337,266524,159634,20342495,0.77,0.78,458,172,4,18222,282,6482595,0.28,133,187,0,6123,-54,0.34,31
139.5,-1210,1471069,8736,9946,4818,39,37,370,5264,19921334,266563,160041,20347938,0.77,0.78,388,488,0,18122,-100,6482595,0.28,58,106,0,6075,-48,0.34,65
144.5,10538,1481607,22495,11957,19181,359,-666,42,18916,19939344,266922,159417,20365683,0.77,0.79,236,1416,1,16941,-1181,6482595,0.26,386,59,0,6402,327,0.38,63
142.5,34950,1516557,51782,16832,50802,861,-594,309,51378,19990156,267783,159132,20417071,0.77,0.79,741,3166,1,14515,-2426,6482595,0.22,783,292,0,6893,491,0.47,229
140,-1664,1514893,22608,24272,5291,113,63,309,5776,19995520,267896,159504,20422920,0.77,0.79,792,204,2,15101,586,6482595,0.23,86,362,1,6616,-277,0.44,14
142,-11276,1503617,19487,30763,-7602,-132,150,237,-7347,19987918,267764,159891,20415573,0.77,0.79,1814,413,12,16490,1389,6482595,0.25,21,708,257,5672,-944,0.34,85
139.5,4174,1507791,12475,8301,8199,364,-595,-62,7906,19996117,268128,159234,20423479,0.77,0.79,368,821,0,16037,-453,6482595,0.25,269,83,1,5857,185,0.37,79
137.5,-7223,1500568,5838,13061,-7657,100,-19,508,-7068,19988475,268228,159723,20416426,0.77,0.79,1065,116,2,16984,947,6482595,0.26,72,318,1,5610,-247,0.33,120
138.5,-9838,1490730,9497,19335,-9238,406,337,-264,-8759,19978564,268634,159796,20406994,0.77,0.79,1008,282,0,17710,726,6482595,0.27,106,401,0,5315,-295,0.3,165
136,784,1491514,7954,7170,756,14,-201,-36,533,19979370,268648,159559,20407577,0.77,0.79,188,330,0,17568,-142,6482595,0.27,110,47,0,5378,63,0.31,30
135,-6464,1485050,6225,12689,-7385,76,38,17,-7254,19970812,268724,159614,20399150,0.77,0.79,841,172,6,18231,663,6482595,0.28,27,245,0,5160,-218,0.28,40
138.5,-6231,1478819,13139,19370,-12236,-166,303,312,-11787,19959549,268558,160229,20388336,0.77,0.79,808,538,28,18473,242,6482595,0.28,68,390,4,4834,-326,0.26,55
137,8555,1487374,14404,5849,4527,348,-114,-607,4154,19962369,268906,159508,20390783,0.77,0.79,215,1876,3,16809,-1664,6482595,0.26,471,22,0,5283,449,0.31,154
140.5,-2867,1484507,10595,13462,-5649,140,429,-154,-5234,19956720,269046,159783,20385549,0.77,0.79,558,245,0,17122,313,6482595,0.26,73,297,0,5059,-224,0.3,53
141,8553,1493060,17570,9017,6962,-87,-51,-193,6631,19963706,268959,159539,20392204,0.77,0.79,236,919,7,16432,-690,6482595,0.25,437,91,1,5404,345,0.33,27
141,4292,1497352,10735,6443,6526,29,-121,-298,6136,19970315,268988,159120,20398423,0.77,0.79,88,480,1,16039,-393,6482595,0.25,191,18,0,5577,173,0.35,50
139.5,1824,1499176,8222,6398,3469,-95,-214,66,3226,19974947,268893,158972,20402812,0.77,0.79,59,248,5,15845,-194,6482595,0.24,130,34,1,5672,95,0.36,34
141,1835,1501011,12527,10692,899,-90,-54,-324,431,19971797,268803,158594,20399194,0.77,0.79,70,478,0,15437,-408,6482595,0.24,163,80,0,5755,83,0.37,28
142.5,3099,1504110,21613,18514,3044,218,-59,45,3248,19974916,269021,158580,20402517,0.77,0.79,108,250,0,15295,-142,6482595,0.24,124,180,0,5699,-56,0.37,62
139,8199,1512309,22028,13829,10315,-373,60,87,10089,19985447,268648,158727,20412822,0.77,0.79,128,632,13,14778,-517,6482595,0.23,256,68,0,5887,188,0.4,65
139,-4087,1508222,13608,17695,-7575,-380,-20,163,-7812,19977689,268268,158870,20404827,0.77,0.79,1016,104,0,15690,912,6482595,0.24,18,284,0,5621,-266,0.36,46
142.5,-14398,1493824,36953,51351,-21143,103,177,887,-19976,19957146,268371,159934,20385451,0.77,0.79,1190,227,2,16651,961,6482595,0.26,138,661,1,5097,-524,0.31,315
142.5,14689,1508513,25919,11230,16980,-107,423,-596,16700,19974186,268264,159761,20402211,0.77,0.79,116,1411,1,15355,-1296,6482595,0.24,781,93,1,5784,687,0.38,156
142.5,7041,1515554,16846,9805,7522,-362,176,-469,6867,19981768,267902,159468,20409138,0.77,0.79,138,617,0,14876,-479,6482595,0.23,442,65,0,6161,377,0.41,102
140.5,920,1516474,8447,7527,1429,-378,88,186,1325,19981082,267524,159742,20408348,0.77,0.79,250,227,1,14898,22,6482595,0.23,101,194,0,6068,-93,0.41,34
143.5,-4415,1512059,12644,17059,-10257,-141,429,319,-9650,19970825,267383,160490,20398698,0.77,0.79,701,62,40,15497,599,6482595,0.24,54,544,0,5578,-490,0.36,51
142.5,16198,1528257,26286,10088,16149,1217,-375,-18,16973,19986917,268600,160097,20415614,0.77,0.79,291,1684,1,14103,-1394,6482595,0.22,949,37,2,6488,910,0.46,113
140.5,-3307,1524950,13269,16576,-6040,924,-70,207,-4979,19980877,269524,160234,20410635,0.77,0.79,613,161,0,14555,452,6482595,0.22,37,592,20,5913,-575,0.41,59
141,-5058,1519892,10212,15270,-8203,-58,-42,250,-8053,19972675,269466,160442,20402583,0.77,0.79,573,130,12,14986,431,6482595,0.23,69,353,0,5629,-284,0.38,113
139.5,-3830,1516062,15015,18845,-10297,256,123,518,-9400,19962638,269722,161083,20393443,0.77,0.79,427,279,0,15134,148,6482595,0.23,64,202,3,5488,-141,0.36,103
139,-2024,1514038,13056,15080,-7060,474,3,-330,-6913,19957024,270196,160756,20387976,0.77,0.79,685,416,10,15393,259,6482595,0.24,179,169,0,5498,10,0.36,47
138,-2752,1511286,13708,16460,-1364,619,-103,77,-771,19955710,270814,160730,20387254,0.77,0.79,439,120,12,15700,307,6482595,0.24,204,206,2,5494,-4,0.35,482
143.5,-2522,1508764,9880,12402,-1834,122,-3,5,-1710,19950994,270936,160732,20382662,0.77,0.79,434,142,1,15991,291,6482595,0.25,332,97,1,5728,234,0.36,35
145,28423,1537187,38823,10400,39197,-371,-234,-999,37593,19990191,270565,159499,20420255,0.77,0.79,119,2311,0,13799,-2192,6482595,0.21,1525,17,0,7236,1508,0.52,232
142,11108,1548295,22472,11364,16089,-102,46,-180,15853,20006479,270463,159365,20436307,0.77,0.79,371,1400,0,12770,-1029,6482595,0.2,277,146,0,7367,131,0.58,91
141.5,807,1549102,16714,15907,5524,76,197,144,5941,20011797,270539,159706,20442042,0.77,0.79,499,199,0,13070,300,6482595,0.2,108,507,0,6968,-399,0.53,37
142,-5874,1543228,10535,16409,-4220,51,92,1593,-2484,20006640,270590,161391,20438621,0.77,0.79,922,65,1,13926,856,6482595,0.21,79,541,3,6503,-465,0.47,11
141.5,-1089,1542139,8478,9567,2304,-108,-302,148,2042,20008930,270482,161237,20440649,0.77,0.79,501,160,0,14267,341,6482595,0.22,69,130,1,6441,-62,0.45,20
142,1247,1543386,10299,9052,3083,-39,10,-196,2858,20012014,270443,161051,20443508,0.77,0.79,282,508,2,14039,-228,6482595,0.22,157,44,0,6554,113,0.47,79
143,1868,1545254,7369,5501,4442,-242,46,-416,3830,20016455,270201,160681,20447337,0.77,0.79,175,355,3,13856,-183,6482595,0.21,127,59,1,6621,67,0.48,170
143.5,1636,1546890,4293,2657,2844,-23,-1,-47,2773,20019349,270178,160633,20450160,0.77,0.79,52,133,5,13770,-86,6482595,0.21,68,31,0,6658,37,0.48,136
142,3351,1550241,7382,4031,4191,191,126,119,4627,20023585,270369,160878,20454832,0.77,0.79,53,394,0,13429,-341,6482595,0.21,155,20,0,6793,135,0.51,18
142.5,-1470,1548771,4794,6264,-933,-106,22,876,-141,20019668,270263,161776,20451707,0.77,0.79,261,89,10,13591,162,6482595,0.21,43,150,0,6686,-107,0.49,35
143,-200,1548571,8182,8382,509,72,159,-75,665,20020177,270335,161860,20452372,0.77,0.79,197,151,25,13612,21,6482595,0.21,42,30,1,6697,11,0.49,60
139.5,2636,1551207,11598,8962,1405,946,268,-303,2316,20021093,270430,161825,20453348,0.77,0.79,66,564,28,13086,-526,6482595,0.2,152,72,0,6777,80,0.52,44
138,-17500,1533707,6678,24178,-20539,406,955,702,-18476,20001578,270836,163482,20435896,0.77,0.79,2031,179,103,14835,1749,6482595,0.23,124,1129,0,5772,-1005,0.39,289
135.5,-14286,1519421,12208,26494,-5965,-320,564,518,-5203,19995674,270516,164564,20430754,0.77,0.79,1789,282,48,16294,1459,6482595,0.25,156,284,0,5644,-128,0.35,205
133,-16165,1503256,16236,32401,-16091,-555,136,-93,-16603,19982017,269961,164607,20416585,0.77,0.79,2096,425,25,17940,1646,6482595,0.28,194,912,3,4923,-721,0.27,82
134,-12739,1490517,19958,32697,-17956,-846,1858,201,-16743,19961722,269115,166666,20397503,0.77,0.79,2126,652,8,19406,1466,6482595,0.3,584,663,0,4844,-79,0.25,1244
133,-3594,1486923,23731,27325,-980,-119,-221,23,-1297,19961221,268996,166468,20396685,0.77,0.79,927,655,8,19670,264,6482595,0.3,179,321,0,4702,-142,0.24,134
133,-930,1485993,26718,27648,-3258,-218,-1128,-391,-4995,19959611,268778,164949,20393338,0.77,0.79,610,627,7,19646,-24,6482595,0.3,317,235,0,4784,82,0.24,495
133.5,-2166,1483827,14216,16382,-7471,47,320,-710,-7814,19949938,268825,164559,20383322,0.77,0.79,553,664,0,19535,-111,6482595,0.3,262,204,2,4840,56,0.25,191
131.5,2874,1486701,15147,12273,6602,-437,-391,-1440,4334,19958540,268388,162728,20389656,0.77,0.79,455,659,36,19295,-240,6482595,0.3,253,129,0,4964,124,0.26,321
137,-7066,1479635,13873,20939,-4136,-200,79,-857,-5114,19954456,268188,161950,20384594,0.77,0.79,1297,309,0,20283,988,6482595,0.31,382,540,0,4806,-158,0.24,630
137,16376,1496011,41568,25192,24789,1797,534,-2146,24974,19981560,269985,160338,20411883,0.77,0.79,1546,3801,9,18019,-2264,6482595,0.28,1737,224,0,6319,1513,0.35,340
138,1666,1497677,18602,16936,-177,1968,257,673,2721,19979308,271953,161268,20412529,0.77,0.79,354,584,4,17785,-234,6482595,0.27,320,427,1,6211,-108,0.35,157
134.5,-1008,1496669,12908,13916,383,129,289,-31,770,19979805,272082,161526,20413413,0.77,0.79,284,708,3,17358,-427,6482595,0.27,156,637,51,5679,-532,0.33,77
135,-7974,1488695,14087,22061,-4053,175,309,-1221,-4790,19971245,272257,160614,20404116,0.77,0.79,1490,264,0,18584,1226,6482595,0.29,243,685,0,5237,-442,0.28,321
138.5,2329,1491024,15495,13166,481,26,8,-1562,-1047,19970123,272283,159060,20401466,0.77,0.79,184,715,10,18043,-541,6482595,0.28,402,82,0,5557,320,0.31,90
139.5,11148,1502172,17102,5954,10551,307,-1024,-685,9149,19979484,272590,157351,20409425,0.77,0.79,60,1636,1,16466,-1577,6482595,0.25,537,50,0,6044,487,0.37,198
137.5,6493,1508665,18559,12066,7152,-614,-198,422,6762,19986842,271976,157575,20416393,0.77,0.79,149,622,0,15993,-473,6482595,0.25,327,124,0,6247,203,0.39,49
139.5,-1698,1506967,12854,14552,-2593,741,61,209,-1582,19983159,272717,157845,20413721,0.77,0.79,345,49,5,16284,291,6482595,0.25,125,354,0,6018,-229,0.37,57
140,4440,1511407,12216,7776,4230,207,-174,-1066,3197,19985289,272924,156605,20414818,0.77,0.79,37,632,1,15688,-596,6482595,0.24,436,83,0,6371,353,0.41,34
143,4649,1516056,22298,17649,10733,-508,155,273,10653,19996896,272416,157033,20426345,0.77,0.79,148,566,4,15266,-422,6482595,0.24,225,286,0,6310,-61,0.41,264
142,15837,1531893,30451,14614,19856,-276,138,458,20176,20016786,272140,157629,20446555,0.77,0.79,341,1107,4,14496,-770,6482595,0.22,615,396,0,6529,219,0.45,106
144,-1088,1530805,6531,7619,4234,33,164,1274,5705,20021020,272173,159067,20452260,0.77,0.79,551,182,0,14865,369,6482595,0.23,44,636,0,5937,-592,0.4,8
142.5,13706,1544511,29435,15729,27193,29,-479,-289,26454,20043554,272202,158299,20474055,0.77,0.79,105,880,5,14085,-780,6482595,0.22,419,68,50,6238,301,0.44,109
146,-2008,1542503,8489,10497,2437,36,84,1101,3658,20045667,272238,159484,20477389,0.77,0.79,318,174,43,14186,101,6482595,0.22,20,222,36,6000,-238,0.42,66
145,21584,1564087,43129,21545,33449,13,-265,-1146,32051,20077479,272251,158073,20507803,0.77,0.79,461,1488,48,13110,-1076,6482595,0.2,683,193,1,6489,489,0.5,227
147.5,2801,1566888,34731,31930,975,118,153,295,1541,20078464,272369,158521,20509354,0.77,0.79,467,534,4,13039,-71,6482595,0.2,264,223,0,6530,41,0.5,378
148,11579,1578467,30944,19365,17005,-192,16,601,17430,20096496,272177,159138,20527811,0.78,0.79,346,1293,0,12092,-947,6482595,0.19,377,139,0,6768,238,0.56,67
151,6548,1585015,24620,18072,14081,-6,-829,2632,15878,20110548,272171,160940,20543659,0.78,0.79,575,610,0,12057,-35,6482595,0.19,199,138,1,6828,60,0.57,26
151,16697,1601712,40856,24159,35431,86,-259,-336,34922,20143929,272257,160345,20576531,0.78,0.79,350,1279,8,11120,-937,6482595,0.17,571,100,9,7290,462,0.66,111
151,3121,1604833,14697,11576,10748,-21,178,663,11568,20154677,272236,161186,20588099,0.78,0.79,159,241,5,11033,-87,6482595,0.17,61,139,0,7212,-78,0.65,140
149.5,2545,1607378,16498,13953,14701,-15,-1016,736,14406,20170489,272221,160906,20603616,0.78,0.79,631,247,1,11416,383,6482595,0.18,59,104,1,7166,-46,0.63,112
148,-2263,1605115,10688,12951,1794,-60,-111,573,2196,20173403,272161,161368,20606932,0.78,0.79,601,99,2,11916,500,6482595,0.18,30,189,2,7005,-161,0.59,32
150.5,-2604,1602511,7346,9950,1154,-96,-71,154,1141,20176379,272065,161451,20609895,0.78,0.79,731,257,0,12390,474,6482595,0.19,64,365,1,6703,-302,0.54,71
149,6427,1608938,17356,10929,14593,29,4,-648,13978,20191131,272094,160807,20624032,0.78,0.8,234,736,11,11877,-513,6482595,0.18,271,68,0,6906,203,0.58,34
152,-6387,1602551,13898,20285,5514,-398,1490,1051,7657,20197766,271696,163348,20632810,0.78,0.8,1028,89,2,12814,937,6482595,0.2,23,320,0,6609,-297,0.52,60
153,9100,1611651,20509,11409,8436,161,26,-346,8277,20205482,271857,163028,20640367,0.78,0.8,229,1175,0,11868,-946,6482595,0.18,407,28,40,6948,339,0.59,85
154,5139,1616790,23122,17983,14371,789,137,-130,15167,20221262,272646,163035,20656943,0.78,0.8,598,614,0,11852,-16,6482595,0.18,245,267,0,6926,-22,0.58,98
152.5,4691,1621481,17766,13075,16359,-64,-268,-850,15177,20238046,272582,161917,20672545,0.78,0.8,513,522,1,11842,-10,6482595,0.18,194,50,12,7058,132,0.6,42
152,-3937,1617544,14803,18740,-264,-401,0,1405,740,20239143,272181,163322,20674646,0.78,0.8,669,216,21,12274,432,6482595,0.19,23,353,0,6728,-330,0.55,30
