54.55,0.18,88.57142857,57.14285714,67.89667897,58.06988353,62.37328563,58.73447205,56.99760766,55.95824306,54.05662946,54.6306754,54.67333333,54.47285714,54.39333333,54.25884615,53.20683333,52.474,52.0085,51.25977778,50.463625,49.9966,54.71,54.58964286,54.48717949,54.33552707,53.81472131,53.21811477,52.79264463,52.1440798,51.55545678,51.0893227,54.6,54.59977805,54.5991076,54.5979412,54.59617437,54.59364585,54.59014186,54.58540365,54.57913573,54.57101146,54.5606704,54.54770121,54.53160397,54.5117293,54.48718789,54.45665085,54.41745244,54.36046529,54.23991023,53.77625435,54.82,77.5,84.83383362,78.19816681,83.01886792,85.04368274,75.70505598,89.83050847,78.61322216,69.6005103,89.83050847,76.73678806,72.20490584
55.31,-0.18,53.44827586,60.2739726,58.08823529,54.26229508,60.24169184,57.62052877,56.75997618,55.54900805,53.72687704,54.49526814,54.65666667,54.55428571,54.43666667,54.28423077,53.25966667,52.50577778,52.04783333,51.29883333,50.48625,50.02103333,54.64833333,54.60892857,54.51128205,54.35709402,53.85875956,53.26374115,52.83465289,52.18043585,51.5893686,51.11957785,54.82,54.8089889,54.79791076,54.78669118,54.77523487,54.76341146,54.75104256,54.73789128,54.72365429,54.70795515,54.6903352,54.67023566,54.64696238,54.61962404,54.58703152,54.54748814,54.49796196,54.4293955,54.29791921,53.82844164,54.63,43.75,74.18042453,82.25463658,57.54716981,84.24061248,78.22837834,66.16541353,78.6580924,71.68075572,74.57627119,77.73100055,72.57922126
55.39,0.58,78.4,84.1025641,68.82352941,59.7650514,61.61026838,58.71212121,58.02107728,56.9635151,54.08906883,55.04145194,54.89333333,54.70571429,54.51833333,54.32846154,53.32966667,52.55288889,52.10083333,51.3445,50.51204167,50.0467,54.975,54.79785714,54.64564103,54.43307692,53.92598361,53.32537241,52.888573,52.22475813,51.62939972,51.15472049,54.55,54.56294945,54.57479108,54.58550368,54.59504697,54.60335287,54.61031277,54.61576195,54.61946172,54.62107982,54.6201676,54.61612961,54.60817743,54.59525563,54.57592207,54.5481161,54.50836956,54.44748617,54.32312729,53.86451955,55.155,100,74.18042453,80.43989423,100,85.35172359,80.31561945,100,85.1097053,74.74890437,100,78.89229087,73.07865188
55.66,-0.09,75.67567568,82.38636364,66.66666667,61.02941176,63.40882002,58.26952527,58.34066256,57.8121898,53.73946152,55.18672199,55.08333333,54.82571429,54.6175,54.37769231,53.39733333,52.60233333,52.15416667,51.38988889,50.53908333,50.07193333,55.22333333,54.96892857,54.77974359,54.5117094,53.99353552,53.3877265,52.94293939,52.26945979,51.66988071,51.19022414,55.31,55.27264747,55.23647911,55.20132555,55.16700939,55.13333822,55.10009383,55.06701668,55.03378469,54.99998592,54.9650838,54.92837129,54.88890646,54.84541616,54.79614545,54.73858708,54.66869565,54.57686325,54.42181456,53.93679358,55.405,86.2745098,76.88112745,77.51895253,89.7810219,85.64856057,82.04913475,91.66666667,88.34223219,77.81789307,93.91304348,81.70295006,74.12072676
55.7,0.18,100,82.08092486,71.98795181,61.02941176,62.92270531,58.80789674,58.4502924,58.23261343,53.71428571,55.21183591,55.45333333,54.99,54.70583333,54.44230769,53.46583333,52.65477778,52.20416667,51.43316667,50.56758333,50.0982,55.51166667,55.1775,54.94012821,54.60669516,54.06772131,53.45492796,53.00088705,52.31664334,51.71237794,51.22735415,55.39,55.38413237,55.37464791,55.36169883,55.34540188,55.32583455,55.30302815,55.27695584,55.24751387,55.21449366,55.1775419,55.13610421,55.08934387,55.0360205,54.97430181,54.90144031,54.81295652,54.69883376,54.5186331,54.0094539,55.625,96.63865546,81.66579132,76.72694196,97.33333333,85.20411613,83.70857597,97.83783784,89.92680063,80.64140443,98.3805668,86.70229706,75.82172252
56.23,0.04,100,84.39306358,68.58108108,61.7083947,64.05388855,58.79225218,59.66636878,58.31186844,53.930131,54.90859851,55.58333333,55.14714286,54.82666667,54.495,53.53633333,52.70677778,52.25125,51.475,50.59625,50.12343333,55.635,55.355,55.09307692,54.69985755,54.14097268,53.52185592,53.05866942,52.36379067,51.75497061,51.26457542,55.66,55.64620662,55.63146479,55.61525482,55.59708038,55.57645864,55.55290844,55.52593454,55.49500555,55.45952215,55.41877095,55.37185731,55.31760632,55.25441333,55.18001127,55.09108023,54.98236522,54.8430087,54.63276979,54.0919812,55.69,91.81818182,93.68283677,81.60254502,94.33962264,87.00333593,85.41533857,95.13513514,91.49611187,83.17720874,96.484375,89.7700894,77.96012347
55.97,0.48,100,87.55760369,81.52866242,65.64673157,64.72355769,58.99470899,60.12956419,58.63966975,54.35667752,55.13137211,55.86333333,55.38,55.01416667,54.56807692,53.62083333,52.76711111,52.3005,51.51761111,50.62966667,50.15016667,55.95833333,55.62571429,55.30897436,54.82837607,54.22928962,53.59928938,53.12443388,52.41633211,51.80172372,51.30515061,55.7,55.69731033,55.69314648,55.68728822,55.67941608,55.66911466,55.65587253,55.63907709,55.61800222,55.59178497,55.55938548,55.51952152,55.47056379,55.41036866,55.33600789,55.24331017,55.12589217,54.97155739,54.73949281,54.17238214,56.1325,91.08910891,91.455114,85.92121738,95.75471698,89.12597744,86.09572102,96.21848739,91.0234228,85.20029788,97.08737864,90.96269823,80.16872018
55.7,-0.26,68.6746988,76.01809955,81.78913738,61.54929577,63.24940048,57.72450533,59.41176471,57.95499408,54.08481236,54.88502524,55.96666667,55.54428571,55.1575,54.62423077,53.70466667,52.82455556,52.345,51.55711111,50.66145833,50.17703333,56.01166667,55.77321429,55.45602564,54.93222222,54.30631148,53.66968254,53.18508678,52.46552977,51.84604184,51.3438206,56.23,56.20336552,56.17631465,56.14859323,56.11988322,56.08977866,56.05776176,56.02317698,55.98520089,55.94280324,55.89469274,55.83923684,55.77433828,55.69723963,55.60420552,55.48998263,55.34671374,55.16032378,54.88854353,54.27526303,56.035,58.33333333,84.46981988,87.81839049,80.66298343,92.97861305,87.55205445,85.29411765,90.26852084,86.67976352,88.67313916,91.57194763,82.22331403
55.75,-0.27,50,76.01809955,73.1629393,58.27538248,62.53704801,57.33182162,58.62981476,57.79527559,53.86277688,54.54137195,55.96666667,55.70857143,55.25333333,54.67346154,53.77516667,52.87555556,52.38583333,51.59561111,50.6905,50.2027,55.87833333,55.81214286,55.53948718,55.01190883,54.37173224,53.73287912,53.24054132,52.51130755,51.88785546,51.38051805,55.97,55.98166828,55.99063146,55.99678899,55.99997664,55.99994467,55.99632853,55.98861194,55.97608036,55.95776146,55.93234637,55.89808026,55.85260297,55.79270576,55.71394387,55.60998697,55.47137099,55.28177522,54.99668918,54.35999988,55.7775,17.33333333,64.64348935,83.562815,65.74585635,87.26958911,87.87169871,73.94957983,88.28340476,87.88853635,79.93527508,90.72676546,84.01821435
55.97,0,8.620689655,64.66666667,70.83333333,59.3006993,63.81697772,57.69522365,58.31111111,58.22609384,53.48583878,54.67116358,55.80666667,55.77142857,55.35666667,54.72115385,53.834,52.92811111,52.42783333,51.63272222,50.72029167,50.2287,55.77,55.8225,55.61589744,55.09165242,54.43648087,53.79605372,53.29614738,52.5572124,51.92984302,51.41737719,55.7,55.71408341,55.72906315,55.74451835,55.75999533,55.77498617,55.78889856,55.80101418,55.81043214,55.81599266,55.81617318,55.80894414,55.79156178,55.76025874,55.70976071,55.63249023,55.51709679,55.34450893,55.06702026,54.42699989,55.7375,35.22727273,50.49576208,72.76604633,68.50828729,83.72413334,87.55096083,76.05042017,89.51903059,89.24615362,81.55339806,90.04339559,85.48402229
56.1,0,50,67.68292683,73.85620915,60.02747253,65.14148104,59.43033102,59.12061794,58.23436263,53.8147139,54.60992908,55.80666667,55.85428571,55.47083333,54.81307692,53.89283333,52.97722222,52.47125,51.67055556,50.75583333,50.25656667,55.85166667,55.87214286,55.71025641,55.18415954,54.50651366,53.86290842,53.35469559,52.60513812,51.97340906,51.45552536,55.75,55.74820417,55.74790631,55.74917775,55.75199907,55.75624654,55.76166957,55.76785496,55.77417286,55.77969669,55.78308659,55.78241928,55.77493707,55.75666818,55.72183249,55.66186767,55.56367743,55.40533259,55.13531824,54.49314989,55.98,67.08860759,44.49563675,61.02617701,78.52760736,80.58984568,86.78191576,83.7962963,87.49356762,89.54413641,86.79245283,89.73959002,86.78430249
56.32,-0.09,100,64.66666667,74.19354839,69.44444444,64.28130783,59.93071594,60.86295959,58.49168646,53.9624183,54.5894808,56.01333333,55.95571429,55.69166667,54.96076923,54.01866667,53.07288889,52.5625,51.74433333,50.82770833,50.3165,56.035,55.95142857,55.86628205,55.35977208,54.64488525,53.99627106,53.47178099,52.70118232,52.06072891,51.5321165,55.97,55.96944551,55.96777906,55.9650315,55.96127996,55.95664041,55.95125026,55.94523723,55.93866766,55.93146358,55.92327165,55.91325683,55.89977734,55.87986731,55.84839792,55.79667557,55.70995356,55.5620278,55.29390777,54.63714278,56.1125,78.57142857,65.2975848,52.56926115,75,72.29854485,82.10306506,89.62264151,85.4446555,88.75003363,91.09311741,90.07051993,89.22514616
56.67,0.18,100,68.45238095,74.19354839,68.11594203,63.07397959,60.14548239,61.07585373,59.17312661,54.12931269,54.67625899,56.13,55.96857143,55.83916667,55.05576923,54.09216667,53.12188889,52.61141667,51.78172222,50.86329167,50.34826667,56.18833333,56.0425,55.96294872,55.46045584,54.7203388,54.06763614,53.53388843,52.75174217,52.10630809,51.57200687,56.1,56.09347228,56.08677791,56.07975472,56.07225599,56.0641601,56.05537508,56.04583303,56.03546706,56.02415861,56.01163582,55.99729126,55.97986641,55.95691375,55.92387855,55.87250667,55.78796285,55.64272363,55.37451699,54.71028564,56.285,93.93939394,79.9756151,59.93922441,95.65217391,74.79674326,79.07275343,98.14814815,85.82128213,88.04067991,98.4063745,90.51985303,90.10683645
56.63,0.31,100,64.66666667,83.33333333,69.39721793,63.37760911,61.18095238,60.69575832,59.91645116,55.1515983,54.6609693,56.36333333,56.06857143,55.9525,55.15423077,54.1575,53.17722222,52.65958333,51.82083333,50.90070833,50.38106667,56.45833333,56.21785714,56.09076923,55.58002849,54.80485792,54.14561661,53.60097245,52.80575629,52.15449654,51.61401174,56.32,56.30867361,56.29667779,56.28396321,56.2704512,56.25604003,56.24061252,56.22404156,56.20618683,56.18687138,56.16581791,56.14251019,56.11591984,56.08399394,56.04271498,55.98438001,55.89437028,55.74431508,55.46906529,54.79077136,56.615,91.50943396,86.08082169,70.33552065,93.18181818,79.36940357,77.75605584,96,85.7939712,87.38699846,96.80851064,90.36264741,90.47287149
56.5,-0.04,93.44262295,75.78125,76.82926829,72.41935484,64.47876448,60.62355658,60.14805676,59.37625755,55.21978022,54.84598894,56.54,56.20142857,56.05583333,55.25423077,54.231,53.23122222,52.70633333,51.86183333,50.94170833,50.41416667,56.59166667,56.35821429,56.195,55.68934473,54.8859235,54.22150183,53.66659917,52.85889626,52.20204253,51.65553289,56.67,56.65193368,56.63266778,56.61209448,56.59009024,56.56651001,56.54118376,56.51391455,56.48447473,56.45259212,56.41790896,56.37988061,56.33755191,56.28909606,56.23090049,56.155785,56.04949622,55.88316782,55.58915876,54.88473279,56.63,83.5443038,86.89114007,79.56129042,90.15151515,82.97660821,77.63146832,94.22222222,86.90998428,86.96718139,95.39007092,90.25321701,90.52118425
56.36,0,67.30769231,85.0877193,72.11155378,69.68698517,63.33549643,60.53036126,59.57249071,59.04877066,54.85517241,54.87075291,56.6,56.30857143,56.12583333,55.33769231,54.30383333,53.28522222,52.75158333,51.90211111,50.9845,50.44566667,56.57166667,56.43285714,56.26333333,55.78162393,54.96031694,54.2933431,53.72930441,52.91014672,52.24816943,51.69597032,56.63,56.63109668,56.63026678,56.62731417,56.62201805,56.6141275,56.60335513,56.58937009,56.57178989,56.55016645,56.52395448,56.49243433,56.45453114,56.40841244,56.35063034,56.27433875,56.16559698,55.99519265,55.69324289,54.97199615,56.5,58.06451613,81.76441196,83.67799721,80.3030303,83.27251203,78.07857938,88.44444444,88.72184235,87.02198609,90.78014184,89.62249333,90.38716376
56.41,-0.05,0,74.79674797,64.70588235,69.00489396,64.76443265,59.38353492,58.92245406,59.39590513,54.8778805,54.65129422,56.49666667,56.36428571,56.18083333,55.42076923,54.36916667,53.33622222,52.799,51.93827778,51.02741667,50.4767,56.45166667,56.44571429,56.29935897,55.85735043,55.02773224,54.36092063,53.78894766,52.95940516,52.29277939,51.73526822,56.5,56.50655483,56.51302668,56.51909713,56.52440361,56.52853188,56.53100654,56.53127953,56.52871596,56.5225749,56.51197724,56.49583888,56.47271869,56.44046809,56.39544124,56.33075406,56.23247758,56.07091375,55.7739186,55.04839634,56.34,24.52830189,64.41163894,79.78700317,69.6969697,83.99758454,79.45189941,80.6763285,89.3000809,86.99461738,85.81560284,89.3367397,90.16364297
56.81,0.05,15.625,70.75471698,64.85355649,67.68707483,62.81512605,59.2404072,58.76836511,59.32994924,54.64003329,54.73255682,56.42333333,56.42714286,56.19583333,55.49038462,54.43766667,53.398,52.84716667,51.97494444,51.072,50.50746667,56.40833333,56.45714286,56.33461538,55.93062678,55.09464481,54.42847619,53.84863361,53.00881645,52.33744813,51.77469214,56.36,56.36732774,56.37530267,56.38386457,56.39288072,56.40213297,56.41130196,56.41994784,56.42748638,56.43315871,56.43598862,56.43471139,56.42763121,56.41230426,56.38480887,56.33806555,56.25798207,56.11427669,55.83252674,55.11397653,56.365,46.55172414,53.17221149,71.55985061,66.98113208,82.66110655,81.17899303,75.86206897,88.30830248,87.09645924,87.58865248,90.10207744,90.10117416
56.94,0.4,76.27118644,76.69172932,62.83185841,71.2195122,66.21908127,59.74477958,59.44272446,59.12244898,55.34844902,55.25987997,56.52666667,56.52857143,56.26583333,55.58884615,54.52383333,53.48188889,52.902,52.01483333,51.11575,50.54,56.60166667,56.55285714,56.42910256,56.02837607,55.17242623,54.5034652,53.91413499,53.06224248,52.38506639,51.81656944,56.41,56.40786639,56.40653027,56.40607969,56.40657614,56.40803324,56.41039059,56.41348174,56.41699455,56.42042142,56.42299431,56.42359126,56.42057873,56.41149777,56.39236621,56.35604916,56.28838565,56.15863519,55.89027407,55.1787777,56.7175,89.33333333,54.61946887,63.49193282,93.27731092,82.26529606,82.42375183,94.48275862,89.68232655,87.49780567,97.06959707,91.65369734,90.26220434
57.34,0.09,100,75,72.76995305,69.89795918,66.94855532,59.72920696,59.54292773,58.98013516,55.59888579,55.28013582,56.72,56.61714286,56.36916667,55.70269231,54.61216667,53.56533333,52.95575,52.05327778,51.15770833,50.5714,56.80833333,56.65571429,56.53282051,56.12846154,55.25164481,54.57946764,53.98087879,53.11666421,52.43340041,51.85909435,56.81,56.78989332,56.76965303,56.74941195,56.72931523,56.70950831,56.69011718,56.67121861,56.65279782,56.63468964,56.61649715,56.59747519,56.57634724,56.55097355,56.51765634,56.46953687,56.39270852,56.25633991,55.98224666,55.26033882,56.96,75.47169811,58.97126437,57.79364592,78.86178862,79.87862446,82.50862198,85.22727273,89.13290545,87.95883692,91.33333333,92.10778539,90.49902388
57.16,0.27,100,75.96899225,86.28318584,76.0539629,67.15686275,60.85286208,60.12832264,58.98853399,55.90682196,55.39625198,57.03,56.71285714,56.50166667,55.82153846,54.705,53.64733333,53.01425,52.09366667,51.198625,50.6044,57.11833333,56.83642857,56.68217949,56.24974359,55.34108197,54.66242735,54.05334573,53.17508103,52.48470574,51.90406844,56.94,56.93249467,56.9229653,56.91141179,56.89786305,56.88237708,56.86503515,56.84592651,56.82511913,56.80261034,56.77824858,56.75161136,56.72180834,56.68713281,56.64435944,56.58715265,56.50216682,56.35888892,56.07802199,55.34432187,57.27,93.75,76.2766889,60.75990841,93.75,80.47837194,82.09224926,95.95959596,88.85933643,88.33859371,97.51552795,93.1800929,90.72091235
57.11,-0.18,74.64788732,68.53146853,79.49790795,77.2260274,66.96927374,60.31381554,60.34958602,58.5180624,56.24215372,55.63492063,57.14666667,56.78857143,56.60083333,55.92192308,54.78733333,53.72733333,53.06866667,52.13427778,51.237,50.63723333,57.18333333,56.94821429,56.78346154,56.34888889,55.42157377,54.73962882,54.12187052,53.23106262,52.53417773,51.94762724,57.34,57.31962473,57.29829653,57.27571177,57.25157261,57.22559427,57.19751055,57.16707428,57.13404765,57.09817465,57.05912429,57.01638625,56.96908501,56.91563632,56.85305161,56.77536449,56.66973345,56.50605558,56.20421979,55.44410578,57.225,72.07207207,82.65677588,68.1310495,76.69172932,79.87648844,81.52624533,84.72906404,87.45046944,88.54565598,90.51987768,93.12276893,91.02613725
57.2,-0.09,63.49206349,72.59259259,75.67567568,75.44483986,69.94894238,60.49904031,60.20846107,58.56614626,56.12344645,55.40632825,57.20333333,56.87571429,56.69583333,56.02192308,54.86083333,53.80333333,53.122,52.17722222,51.2755,50.66946667,57.165,57.02857143,56.86179487,56.43689459,55.49772678,54.81397314,54.18866942,53.28604297,52.58291632,51.99063566,57.16,57.16798124,57.17382965,57.17735677,57.17831452,57.17639857,57.17125316,57.162476,57.14961906,57.13217859,57.10956214,57.08101244,57.045451,57.00116361,56.94513613,56.87152337,56.76778676,56.60414725,56.29979781,55.52990049,57.1575,49.29577465,72.64738621,72.63802884,72.93233083,80.41571529,80.92926712,82.26600985,85.95594289,88.42640081,87.83783784,92.06591526,91.18074347
